g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.285	0	6.0244593047774e-05	0.00030122296523887	0.045846135309356	0	0	0	0.0976263630339177	0	3.0122296523887e-05	0.0041568769202964	0.00060244593047774	0.000451834447858305	0	0.000150611482619435	0.297728778842099	0	0	0	0	0.000120489186095548	3.0122296523887e-05	0	0	0.00030122296523887	0.00728959575878065	0	0.000933791192240496	0	0.00822338695102115	0	0	0	0	3.0122296523887e-05	6.0244593047774e-05	9.03668895716609e-05	0.000512079040906079	3.0122296523887e-05	3.0122296523887e-05	0.00105428037833604	0.0145791915175613	0	0.00126513645400325	0.000783179709621062	0	3.0122296523887e-05	0.000361467558286644	0	0.00319296343153202	0.00108440267485993	0.00762094102054341	0	3.0122296523887e-05	0	0	0	0.0357551659738538	0	0.0064762937526357	0	0.0169889752394723	0.115458762576059	0	0.000210856075667209	0	0.000331345261762757	0.000240978372191096	0.000120489186095548	0.027712512801976	0.000783179709621062	3.0122296523887e-05	0.0228929453581541	0.0060244593047774	0	0	0	0	0.0438580637387794	0.00991023555635882	6.0244593047774e-05	0.00156635941924212	3.0122296523887e-05	0	0.00307247424543647	0	0.00783179709621062	0	0.00313271883848425	0.00295198505934092	0	0.00123501415747937	0	0.0567504066510031	6.0244593047774e-05	3.0122296523887e-05	0.000391589854810531	0.0404843665281041	3.0122296523887e-05	0.000873546599192722	0.045032833303211	0	3.0122296523887e-05	0.000933791192240496	0	0.000421712151334418	0.000361467558286644	0	0.00099403578528827	0	3.0122296523887e-05	0	0.0241279595156335	0	9.03668895716609e-05	0.000150611482619435	0	0	3.0122296523887e-05	0	0	0	0.011988674016507	3.0122296523887e-05	3.0122296523887e-05	0	0	3.0122296523887e-05	0.00497017892644135	0.000180733779143322	0	0.00108440267485993
CS.158	0	0	0.000352211890673429	0.014792899408284	0	7.04423781346858e-05	3.52211890673429e-05	0.0310298675683291	0.00454353338968724	0.000140884756269372	0.000176105945336715	0.000176105945336715	0.000105663567202029	0.0027120315581854	3.52211890673429e-05	0.140567765567766	0	0.0084530853761623	0.000105663567202029	0.000739644970414201	0.00595238095238095	7.04423781346858e-05	3.52211890673429e-05	0.000316990701606086	0.0114821076359538	0	0	0.00989715412792336	0.000316990701606086	0.00556494787264018	0	0	0	0	0.00253592561284869	0.000352211890673429	0.000176105945336715	0.00324034939419555	0.000281769512538743	0.00084530853761623	0.0396238377007608	0.0193012116089039	7.04423781346858e-05	0.000176105945336715	0.000915750915750916	0	0.000915750915750916	0.000457875457875458	0.00440264863341786	0.00250070442378135	0.00116229923922232	0.00887573964497041	0	0.00133840518455903	0.000352211890673429	0	0.000140884756269372	0.0214849253310792	0	0.0394829529444914	7.04423781346858e-05	0.0179980276134122	0.116934347703578	3.52211890673429e-05	0.0111298957452804	7.04423781346858e-05	0.00961538461538462	0	3.52211890673429e-05	0.0349041983657368	0.00162017469709777	0	0.0137714849253311	0.000387433079740772	0.001232741617357	0	3.52211890673429e-05	3.52211890673429e-05	0.0920681882220344	0.00200760777683855	0.00264158918005072	0.00218371372217526	0	0	0.00383910960834038	3.52211890673429e-05	0.00704423781346858	0.0002465483234714	0.00552972668357284	0	0	0.000493096646942801	0	0.0829459002535926	0.0064806987883911	0.000105663567202029	0.000211327134404057	0.139194139194139	0.000352211890673429	0.000810087348548887	0.000633981403212172	0.000140884756269372	0	0.00102141448295294	0.013348830656523	0.000105663567202029	0	0.000739644970414201	0.017047055508594	0.000176105945336715	0.000140884756269372	0	0.000986193293885602	0.000422654268808115	0.000986193293885602	0.000316990701606086	0	0.000105663567202029	0	0	0.00482530290222598	0	0.00348689771766695	3.52211890673429e-05	0.00183150183150183	0	0.00193716539870386	0.00169061707523246	0.00609326570865032	0.00186672302056917	0	0.000563539025077487
CS.080	6.12876536021818e-05	0.000490301228817455	0.00180798578126436	0.0336469218275978	0	0	0.000704808016425091	0.0939846167989458	0.00174669812766218	0.00110317776483927	0.000306438268010909	6.12876536021818e-05	6.12876536021818e-05	0.000153219134005455	0.000888670977231637	0.0831979897649618	0	0	0.00223699935647964	0.000245150614408727	3.06438268010909e-05	0.000337082094812	0	0.000153219134005455	0.15478196917231	0.00600619005301382	0	0.000796739496828364	6.12876536021818e-05	0.00502558759537891	0	0	0	0	0.000674164189624	0	0	0.00358532773572764	0	3.06438268010909e-05	0.00196120491526982	0.00885606594551528	0	0.000582232709220728	0.00180798578126436	0	9.19314804032728e-05	6.12876536021818e-05	0.000337082094812	0.00315631416051236	0.129623387368615	0.00720129929825637	3.06438268010909e-05	3.06438268010909e-05	3.06438268010909e-05	3.06438268010909e-05	0.000459657402016364	0.0227377194864095	6.12876536021818e-05	0.0309809088959029	0.000214506787607636	0.0143413109429106	0.062023105445408	0	0.004044985137744	0	0.017528268930224	3.06438268010909e-05	9.19314804032728e-05	0.0156896393221586	0.00110317776483927	0	0.009101216559924	0.000490301228817455	0.000735451843226182	9.19314804032728e-05	0	0	0.024269910826464	0.00131768455244691	0.000980602457634909	0.00122575307204364	3.06438268010909e-05	0	3.06438268010909e-05	0	0.000245150614408727	0	0.00140961603285018	0.000674164189624	3.06438268010909e-05	0.000367725921613091	0	0.113228940030031	0.00484172463457237	0.001348328379248	0.000153219134005455	0.0439738914595655	0.000674164189624	0.000735451843226182	0.0218796923359789	0.002359574663684	3.06438268010909e-05	0.000429013575215273	0.000888670977231637	0	0.000214506787607636	0.000551588882419637	0.0110011338215916	0.000122575307204364	0	0.000122575307204364	3.06438268010909e-05	0	0.000275794441209818	0.0167928170869978	0	0	0	0	0.000275794441209818	9.19314804032728e-05	0.0203168571691233	0.000796739496828364	0.000490301228817455	0	0	0.000612876536021818	0.000153219134005455	0.000153219134005455	0	0
CS.227	0	0	0.0018688164162697	0.0428728471967754	0.000219860754855258	0	0	0.0452913155001832	0	0	0.00106266031513375	0	0.000146573836570172	0	0.000329791132282888	0.218175155734701	0	0	0	0	0	7.32869182850861e-05	0	0	0.000146573836570172	0	0	0.00403078050567974	0	0.00688897031879809	0	0	0	0	0.00377427629168193	0.00117259069256138	0.00414071088310737	0.000293147673140344	0	0	0.0988274093074386	0.00274825943569073	0	0.00150238182484427	0.00102601685599121	0	0	7.32869182850861e-05	0	0.000586295346280689	0.00586295346280689	0.00897764748992305	0	0	0.000183217295712715	0	0	0.0858556247709784	0	0.0152803224624405	0.000109930377427629	0.00271161597654819	0.0546353975815317	0	0	7.32869182850861e-05	3.66434591425431e-05	0.000183217295712715	7.32869182850861e-05	0.0352143642359839	0	0	0.0216929278123855	0.0125320630267497	0.000513008427995603	0	0	0	0.0345914254305606	0.00648589226823012	0	0	0	0	0.000183217295712715	3.66434591425431e-05	0.00436057163796262	0	0.00135580798827409	0	3.66434591425431e-05	0.000293147673140344	0.000366434591425431	0.141004030780506	0	0.00337119824111396	7.32869182850861e-05	0.00142909490655918	0	0.000403078050567974	0.0138512275558813	3.66434591425431e-05	0	0.000439721509710517	0	0.000366434591425431	3.66434591425431e-05	0	0	7.32869182850861e-05	0	0	0.0308904360571638	3.66434591425431e-05	0.0316233052400147	0.000183217295712715	0	0	0	0	0	0.0021253206302675	0.014437522902162	0	0	0	0.000219860754855258	0.00139245144741664	0.000769512641993404	0.0285818981311836	0	0
CS.194	0	1.25154879162964e-05	0.000588227932065932	0.0722268807649466	7.50929274977785e-05	0	0	3.75464637488892e-05	0	0	0.00171462184453261	0	0	0	0.00048810402873556	0.281323137382511	0	0	0	0.000362949149572596	0	1.25154879162964e-05	0	0	0.00017521683082815	0	0	0	0	0.0154691430645424	0	0	0	0	0	7.50929274977785e-05	0	0.0159822780691105	0	0.000763444762894081	0.00744671531019637	0.000137670367079261	0	0.0003504336616563	0.000212763294577039	0	0	0.000125154879162964	0	0.00193990062702594	2.50309758325928e-05	0.00914882166681268	0	0	1.25154879162964e-05	0	0	0.00390483222988448	0	0.0761942904344126	0	0.0566701292849902	0.100436790528279	0	1.25154879162964e-05	0	1.25154879162964e-05	0	0.000112639391246668	0.0182350658940439	0	1.25154879162964e-05	0.0188107783381935	0.0113765785159134	0	0	0	0	0.00938661593722231	0.00115142488829927	0	0	1.25154879162964e-05	0	0.00142676562245779	0	0.000387980125405189	0	0.00391734771780078	0	1.25154879162964e-05	0.000262825246242225	0.000851053178308156	0.109347817924682	1.25154879162964e-05	0	0	0.057421058559968	0	8.76084154140749e-05	0.0429656700166456	0	0	0.00150185854995557	1.25154879162964e-05	0	0.000425526589154078	0.00128909525537853	2.50309758325928e-05	1.25154879162964e-05	1.25154879162964e-05	0.0031413874669904	0.00370458442322374	2.50309758325928e-05	0.0422898336691656	0.000613258907898524	0	0	0	0	0	0	0.0204127607914795	5.00619516651857e-05	0.00220272587326817	0	2.50309758325928e-05	0	0.00118897135204816	0.000826022202475563	0	1.25154879162964e-05
CS.318	0	0	0.000224902308059936	0.0144780860813584	2.81127885074921e-05	0	0.000126507548283714	0.0404402462680273	0	0.00238958702313682	4.21691827612381e-05	0	0.000238958702313682	0	0.000182733125298698	0.230173455905091	0.000224902308059936	0	1.4056394253746e-05	0.000253015096567429	0.00438559500716876	0.000730932501194793	0	0	0.000126507548283714	1.4056394253746e-05	0	0.0119760479041916	0	0.0051305839026173	0	0	0	0	0.00432936943015378	8.43383655224762e-05	0.000660650529926063	0.00289561721627168	0	2.81127885074921e-05	0.00629726462567822	0.01317084141576	0	0.000295184279328667	0.000477917404627365	0	0.000534142981642349	0.00014056394253746	0	0.00739366337747041	0.0910713783700205	0.00999409631441343	0.000365466250597397	0.000407635433358635	1.4056394253746e-05	0.00014056394253746	0.00161648533918079	0.0166849399791965	4.21691827612381e-05	0.0321188608698097	0.000253015096567429	0.0141829018020297	0.0673441848696972	0	0.00608641871187203	0	0.0181327485873324	4.21691827612381e-05	7.02819712687301e-05	0.0178516207022575	0.000702819712687301	0	0.0156588231986731	0.0118073711731467	0.000548199375896095	0.000871496443732254	0	1.4056394253746e-05	0.0530347755193838	0.00146186500238959	0.00160242894492705	0.00181327485873324	0.000112451154029968	0	0.000182733125298698	0.00118073711731467	0.000787158078209778	0	0.00393579039104889	0.00181327485873324	0	0.000506030193134857	0	0.102653847235107	0.00936155857299486	0.00178516207022575	0.00168676731044952	0.077984875319783	0.000309240673582413	5.62255770149841e-05	0.0203396024851705	1.4056394253746e-05	0.000112451154029968	0.000379522644851143	0	4.21691827612381e-05	0.000309240673582413	0	1.4056394253746e-05	0	0	0	0.0161086278147929	1.4056394253746e-05	0.000365466250597397	1.4056394253746e-05	0	0	0.00147592139664333	0	0	0.000520086587388603	0.0189620758483034	0.000126507548283714	0.00081527086671727	0	8.43383655224762e-05	0.0047932304405274	0.0194399932529308	0.000196789519552444	0	0.00143375221388209
CS.152	0.0284626493370093	0.00175922279112511	0.0015229092818695	0.00435867139293685	2.62570565839569e-05	0.011579361953525	0.00233687803597217	0.0519102008664829	0.00519889720362347	0.00246816331889195	5.25141131679139e-05	0.00217933569646843	0	0.00068268347118288	0.000446369961927268	0.0406196665353814	0	0.00246816331889195	0.0100827097282395	0.00165419456478929	0.00427990022318498	0.0143100958382565	0.000157542339503742	0.00464749901536038	0.107181304975712	0.0188263095706971	0	0.0224235263226992	2.62570565839569e-05	0.0056715242221347	0	2.62570565839569e-05	0.000420112905343311	0	0.00236313509255612	2.62570565839569e-05	0.000131285282919785	0.00131285282919785	0.000131285282919785	0.000262570565839569	0.00126033871602993	0.0415911776289878	0	0.000183799396087699	0.00196927924379677	0	0.002441906262308	0.000157542339503742	0.00569778127871866	0.00357095969541814	0.0188263095706971	0.00743074701325981	0.00273073388473152	0.00147039516870159	0.00404358671392937	0.00454247078902455	0.00806091637127478	0.040829722988053	0.000210056452671655	0.027438624130235	0.000446369961927268	0.00120782460286202	0.0290140475252724	0	0.0251542602074307	0.000262570565839569	0.0100301956150715	5.25141131679139e-05	5.25141131679139e-05	0.00464749901536038	0.000315084679007483	0.000183799396087699	0.00422738611001707	0.000892739923854536	0.000367598792175397	0.000551398188263096	2.62570565839569e-05	0.000420112905343311	0.00456872784560851	0.00194302218721281	0.00370224497833793	0.0136274123670737	0.000656426414598923	0.000210056452671655	0.00105028226335828	0.000183799396087699	0.0105028226335828	0	0.014047525272417	0.00475252724169621	0.000315084679007483	0.000315084679007483	0	0.0797426808454772	0.0106078508599186	0.00257319154522778	0.00456872784560851	0.0519889720362347	0.00488381252461599	0.00154916633845346	0.00399107260076145	0.0331364054089537	0.000525141131679139	7.87711697518708e-05	0.0209531311539976	0.000210056452671655	5.25141131679139e-05	0.000420112905343311	0.00068268347118288	0	2.62570565839569e-05	0.000288827622423526	0.0364973086517001	0.00779834580543521	0.000315084679007483	0.00299330445057109	0	0.000787711697518708	0	2.62570565839569e-05	0.0107653931994223	2.62570565839569e-05	0.0240514638309046	0	0.0157542339503742	0	5.25141131679139e-05	0.000157542339503742	0.000472627018511225	0.00175922279112511	0.000131285282919785	0.00215307863988447
CS.320	0	0.000129246278784223	6.46231393921117e-05	0.0684143635697822	0	0	0	0.036447450617151	4.30820929280744e-05	0.00118475755552205	0.000495444068672856	4.30820929280744e-05	0.000430820929280744	0	0.000301574650496521	0.0933588953751373	4.30820929280744e-05	0	4.30820929280744e-05	0	0.00249876138982832	0.000150787325248261	0	0	0.0580531202205803	0.000646231393921117	0	0.0175990349611184	0	0.00934881416539216	0.000172328371712298	0	0	0	0.00441591452512763	0	0	0.0097796350946729	0	6.46231393921117e-05	0.00258492557568447	0.0161342438015639	2.15410464640372e-05	0.000646231393921117	0.000990888137345712	0	0.0012709217413782	6.46231393921117e-05	0.000430820929280744	0.00318807487667751	6.46231393921117e-05	0.00583762359175409	0.00112013441612994	0.00170174267065894	8.61641858561489e-05	0.00155095534541068	8.61641858561489e-05	0.0298774314456196	6.46231393921117e-05	0.0645585162527196	0.000150787325248261	0.00934881416539216	0.0934019774680654	0.000560067208064968	0.00506214591904875	0.000107705232320186	0.0149494862460418	8.61641858561489e-05	6.46231393921117e-05	0.0401309695625013	0.000947806044417638	0.000323115696960558	0.0111582620683713	0.00101242918380975	0	0	0	4.30820929280744e-05	0.0351119057363807	0.00316653383021347	0.00215410464640372	0.00525601533722508	2.15410464640372e-05	0	2.15410464640372e-05	0	0.00187407104237124	4.30820929280744e-05	0.0037050599918144	0.00818559765633414	0.000107705232320186	0.000150787325248261	0	0.133963767959847	0.0125799711349977	2.15410464640372e-05	0.00236951511104409	0.106692803136376	0.000990888137345712	0.00140016802016242	0.0229627555306637	0.000236951511104409	0	0.000473903022208819	0.000301574650496521	4.30820929280744e-05	0.000323115696960558	0.000430820929280744	0.0188699567024966	4.30820929280744e-05	0.000107705232320186	0	0.000366197789888633	0	0	2.15410464640372e-05	0	0	2.15410464640372e-05	0	8.61641858561489e-05	0	0.0221441957650303	8.61641858561489e-05	0.00140016802016242	0	0.000947806044417638	0.000107705232320186	0.000258492557568447	0.000689313486849191	4.30820929280744e-05	0
CS.202	0	4.79248538291958e-05	0.000335473976804371	0.0169174734017061	0.000191699415316783	0	0	0.045768235406882	0.00301926579123934	0	0.000143774561487587	9.58497076583916e-05	0	0	0.000239624269145979	0.045528611137736	4.79248538291958e-05	0.00282756637592255	0	0	0.000287549122975175	0.00714080322055018	0	0	0.235454806862839	0	4.79248538291958e-05	0.00191699415316783	0	0.00670947953608741	9.58497076583916e-05	9.58497076583916e-05	0	0	4.79248538291958e-05	4.79248538291958e-05	0	0.000431323684462762	0	0	0.00493625994440717	0.00560720789801591	4.79248538291958e-05	0.000383398830633567	0.00177321959168025	0.000239624269145979	4.79248538291958e-05	9.58497076583916e-05	4.79248538291958e-05	0.00186906929933864	0.000718872807437937	0.0122208377264449	0.000143774561487587	0	4.79248538291958e-05	0	0	0.0140899070257836	0	0.00512795935972395	0	0.00431323684462762	0.0773986389341512	9.58497076583916e-05	0.0103038435732771	0	0.0242499760375731	4.79248538291958e-05	4.79248538291958e-05	9.58497076583916e-05	0.00100642193041311	0	0.0226684558612096	0.0133231093645164	0	0	0	0	0.000383398830633567	0.00182114444550944	0.000191699415316783	9.58497076583916e-05	0	0	4.79248538291958e-05	4.79248538291958e-05	0.0011022716380715	0	0.000670947953608742	0.000958497076583916	0	4.79248538291958e-05	0	0.0532924374580658	0.0022524681299722	0.000143774561487587	0.00124604619955909	0.0437074666922266	4.79248538291958e-05	0.000191699415316783	0.0164382248634142	0.000143774561487587	0	0.000431323684462762	0.00948912105818077	9.58497076583916e-05	0.000383398830633567	0.00191699415316783	0.0788363845490271	0.155276526406594	0	0	0.000718872807437937	4.79248538291958e-05	0.000143774561487587	0	0	0	0	9.58497076583916e-05	0	0	0.03158247867344	9.58497076583916e-05	0.000479248538291958	9.58497076583916e-05	0.000239624269145979	0	0.000814722515096329	0.00210869356848462	0	0.000910572222754721
CS.331	0.00047849583427156	0.00016888088268408	0.00011258725512272	0.103580274712903	5.62936275613601e-05	0.00030961495158748	0.0001407340689034	0.0181828417023193	0.0001407340689034	0.000759963972078361	0.00011258725512272	0	8.44404413420401e-05	0.00453163701868948	0.0002814681378068	0.152414996622382	0	2.814681378068e-05	0.0183798693987841	0.00047849583427156	0.00292726863319072	0.00019702769646476	0.0197309164602567	0	0.00132290024769196	8.44404413420401e-05	0.00025332132402612	0.0208286421977032	0	0.012666066201306	8.44404413420401e-05	0.00019702769646476	0.000675523530736321	8.44404413420401e-05	0.00382796667417248	2.814681378068e-05	0	0.00016888088268408	0	0	0.0029554154469714	0.0187176311641522	2.814681378068e-05	0.000647376716955641	0.002814681378068	0	0.00180139608196352	5.62936275613601e-05	0.00151992794415672	0.00191398333708624	0.000675523530736321	0.00360279216392704	0.00033776176536816	0.00104143210988516	0	0.00025332132402612	0.00132290024769196	0.0178732267507318	5.62936275613601e-05	0.0296385949110561	0.00019702769646476	0.00213915784733168	0.033691736095474	0	0.0264298581400585	0.00016888088268408	0.0136793514974105	5.62936275613601e-05	0.00022517451024544	0.0405877054717406	0.00033776176536816	0.00011258725512272	0.00515086692186444	0.00714929070029273	0.00030961495158748	0.000816257599639721	0	0.00019702769646476	0.0330162125647377	0.000928844854762441	0.00230803873001576	0.00903512722359829	0.00177324926818284	0	0.000872551227201081	0	0.000900698040981761	0.00011258725512272	0.0188865120468363	0.00115401936500788	2.814681378068e-05	0.00030961495158748	0	0.155032650303986	0.0162688583652331	0.00016888088268408	0.00844404413420401	0.0947140283719883	0.00433460932222472	0.000675523530736321	0.00115401936500788	0.0103298806575096	0	5.62936275613601e-05	0.0149178113037604	0	0	0.000788110785859041	2.814681378068e-05	0	0	0	0.0204908804323351	0	0.000928844854762441	0	0.00016888088268408	8.44404413420401e-05	0	0.00109772573744652	0.00016888088268408	0.0140452600765593	0.0001407340689034	5.62936275613601e-05	0.00137919387525332	0	0.00019702769646476	0.00016888088268408	0.00216730466111236	0.00121031299256924	8.44404413420401e-05	5.62936275613601e-05
CS.361	0	0	0.000310173697270471	0.112903225806452	4.43105281814959e-05	0.0010634526763559	0.00022155264090748	0.0284473590925204	0.00208259482453031	0.00115207373271889	0	4.43105281814959e-05	0.000177242112725984	4.43105281814959e-05	0.000265863169088976	0.119461183977313	0	0.00784296348812478	0	0.000531726338177951	0.000797589507266927	4.43105281814959e-05	0	0	0.0940712513293158	4.43105281814959e-05	0	0.026985111662531	0	0.0390818858560794	0	0	0	0	0	0	0	0.00128500531726338	8.86210563629918e-05	0	0.00345622119815668	0.00420950017724211	0	0.00186104218362283	0.0010634526763559	0	0.000177242112725984	0.000310173697270471	8.86210563629918e-05	0.00230414746543779	0.000132931584544488	0.00124069478908189	0.000177242112725984	0.000930521091811414	0	0	0.00132931584544488	0.00921658986175115	0	0.00673520028358738	8.86210563629918e-05	0.000487415809996455	0.0438231123714995	0	0.000443105281814959	0.000132931584544488	0.00917227933356966	4.43105281814959e-05	0	0.0124955689471819	0.000664657922722439	4.43105281814959e-05	0.0137805742644452	0.00124069478908189	0	0	0	0	0.0190535271180432	0.00172811059907834	8.86210563629918e-05	0.000310173697270471	0	8.86210563629918e-05	4.43105281814959e-05	0	0.0215792272243885	0	0.0032346685572492	4.43105281814959e-05	0	0.000132931584544488	0	0.0399237858915278	0.00700106345267636	0	0.00474122651542006	0.054236086494151	0.000177242112725984	0.0011077632045374	0.00341191066997519	4.43105281814959e-05	0	0.000132931584544488	0	0.000132931584544488	0	4.43105281814959e-05	0.00119638426090039	0.166873449131514	0	0	0.0294665012406948	0	8.86210563629918e-05	0.000753278979085431	0	0	0	0	4.43105281814959e-05	0.00460829493087558	0.00447536334633109	8.86210563629918e-05	0.00186104218362283	0	4.43105281814959e-05	0.000265863169088976	0.0351825593761078	4.43105281814959e-05	0	0.00305742644452322
CS.112	0	0	7.30193501277839e-05	0.0193744675672387	0	7.30193501277839e-05	2.4339783375928e-05	0.000681513934525983	2.4339783375928e-05	0	0.00119264938542047	0	9.73591335037118e-05	2.4339783375928e-05	7.30193501277839e-05	0.351807228915663	0.000146038700255568	0.000973591335037118	0.00012169891687964	0.000486795667518559	0.0061823049774857	0.00012169891687964	9.73591335037118e-05	0	0.0194474869173664	0.00189850310332238	0	0.0174272848971644	4.86795667518559e-05	0.017889740781307	0	0	0	0	0.00138736765242789	0	4.86795667518559e-05	0.000608494584398199	0	4.86795667518559e-05	0.00382134599002069	0.00564682974321529	0	0.00124132895217233	0.00355360837288548	0.000170378483631496	0.000267737617135208	0.000316417183887063	0.00012169891687964	0.00533041255932822	0.000997931118413046	0.0165997322623829	0.000292077400511135	0.00094925155166119	0	0	0.00686381891201168	0.027357916514543	0	0.0398929049531459	0	0.0126566873554825	0.112401119630035	7.30193501277839e-05	0.00455153949129853	0	0.00924911768285262	7.30193501277839e-05	7.30193501277839e-05	0.0226116587562371	0.000900571984909334	0	0.0346841913106973	0.000292077400511135	0.000462455884142631	0	0	0.00024339783375928	0.0162589752951199	0.0277473530485579	0.00231227942071316	0.00498965559206523	0	0	2.4339783375928e-05	0	0.00211756115370573	0	0.00221492028720944	0.00114396981866861	2.4339783375928e-05	9.73591335037118e-05	0.000219058050383352	0.0718023609589875	0.000851892418157478	0.000413776317390775	0.00776439089692102	0.0249482779603262	0.0012169891687964	0.00138736765242789	0.00761835219666545	0.000219058050383352	2.4339783375928e-05	0.000389436534014847	0.0183765364488256	7.30193501277839e-05	0	0	0.00245831812096872	0.00012169891687964	0	2.4339783375928e-05	0.0112936594864306	4.86795667518559e-05	0.000146038700255568	0.00138736765242789	0	0.000146038700255568	0	0	0.000146038700255568	0.00216624072045759	0.0228063770232445	7.30193501277839e-05	0.00197152245345016	0	0.0018254837531946	0.000146038700255568	0.00350492880613363	0.000292077400511135	0	0.00219058050383352
CS.343	0	0	0.000575223552789834	0.102768917010929	0	0	0	0.0372065052554515	0	0.00163415782042567	0.000536003765099618	0	9.15128379438373e-05	0	0.000117659363070648	0.292631909219265	1.30732625634053e-05	0	1.30732625634053e-05	0.000130732625634053	0	1.30732625634053e-05	0	0	0.000104586100507243	0	0	0.00124195994352351	0	0.0242247555299901	1.30732625634053e-05	1.30732625634053e-05	0	0.000169952413324269	0.00257543272499085	0.000405271139465565	5.22930502536213e-05	0.00694190242116823	1.30732625634053e-05	0.000143805888197459	0.00522930502536213	0.00832766825288919	0	2.61465251268106e-05	0.000313758301521728	0	0.000261465251268106	2.61465251268106e-05	1.30732625634053e-05	0.00235318726141296	0.00022224546357789	0.00623594624274434	5.22930502536213e-05	0.000261465251268106	2.61465251268106e-05	0	0	0.0258850598755425	0	0.0701380536526696	7.84395753804319e-05	0.00388275898133138	0.0550122888668096	1.30732625634053e-05	0.00481096062333316	2.61465251268106e-05	0.00874601265491816	3.9219787690216e-05	2.61465251268106e-05	0.025963499450923	0.000444490927155781	0	0.00924279663232756	0.00061444334048005	0.000366051351775349	0	0	0	0.0163285049416932	0.00330753542854155	0.00112430058045286	0.00309836322752706	0	0	0.00101971447994562	0	0.00759556554933849	5.22930502536213e-05	0.00519008523767191	0	0.000117659363070648	0.000117659363070648	1.30732625634053e-05	0.100193484285938	0.0194137949066569	0.000771322491240914	0.00181718349631334	0.0436254771740836	0.000143805888197459	0.00214401506039847	0.00143805888197459	0.0231527479997908	0	0.000209172201014485	1.30732625634053e-05	7.84395753804319e-05	0	0.00430110338336035	0.00652355801913926	0.000143805888197459	0	0	0.0263034042775715	0	0.016772995868849	0.000156879150760864	0	0	0	0	0	0	0.00579145531558856	0	0	0	5.22930502536213e-05	6.53663128170266e-05	0.00764785859959211	0.00039219787690216	1.30732625634053e-05	0
